envios	gan_sum	g1	g2	g3	g4	g5	gan_suavizada
326	5238000	5622000	5142000	5382000	5022000	5022000	
327	5307000	5619000	5259000	5379000	5139000	5139000	
328	5328000	5616000	5256000	5376000	5136000	5256000	
329	5325000	5613000	5253000	5373000	5133000	5253000	
330	5346000	5610000	5250000	5490000	5130000	5250000	
331	5343000	5607000	5247000	5487000	5127000	5247000	
332	5364000	5604000	5244000	5484000	5124000	5364000	
333	5385000	5601000	5361000	5481000	5121000	5361000	
334	5382000	5598000	5358000	5478000	5118000	5358000	
335	5379000	5595000	5355000	5475000	5115000	5355000	
336	5400000	5592000	5352000	5472000	5232000	5352000	
337	5421000	5589000	5349000	5469000	5349000	5349000	
338	5442000	5586000	5466000	5466000	5346000	5346000	
339	5439000	5583000	5463000	5463000	5343000	5343000	
340	5460000	5580000	5460000	5460000	5340000	5460000	
341	5481000	5577000	5457000	5457000	5337000	5577000	
342	5526000	5694000	5454000	5574000	5334000	5574000	
343	5571000	5691000	5451000	5571000	5451000	5691000	
344	5592000	5688000	5448000	5688000	5448000	5688000	
345	5589000	5685000	5445000	5685000	5445000	5685000	
346	5610000	5682000	5562000	5682000	5442000	5682000	
347	5607000	5679000	5559000	5679000	5439000	5679000	
348	5604000	5676000	5556000	5676000	5436000	5676000	
349	5601000	5673000	5553000	5673000	5433000	5673000	
350	5622000	5670000	5670000	5670000	5430000	5670000	
351	5643000	5667000	5667000	5787000	5427000	5667000	
352	5664000	5784000	5664000	5784000	5424000	5664000	
353	5661000	5781000	5661000	5781000	5421000	5661000	
354	5682000	5898000	5658000	5778000	5418000	5658000	
355	5703000	6015000	5655000	5775000	5415000	5655000	
356	5700000	6012000	5652000	5772000	5412000	5652000	
357	5721000	6129000	5649000	5769000	5409000	5649000	
358	5718000	6126000	5646000	5766000	5406000	5646000	
359	5739000	6123000	5643000	5763000	5523000	5643000	
360	5784000	6120000	5640000	5760000	5640000	5760000	
361	5829000	6237000	5637000	5757000	5637000	5877000	
362	5826000	6234000	5634000	5754000	5634000	5874000	
363	5847000	6231000	5631000	5871000	5631000	5871000	
364	5868000	6348000	5628000	5868000	5628000	5868000	
365	5865000	6345000	5625000	5865000	5625000	5865000	
366	5862000	6342000	5622000	5862000	5622000	5862000	
367	5883000	6339000	5619000	5859000	5619000	5979000	
368	5880000	6336000	5616000	5856000	5616000	5976000	
369	5901000	6333000	5613000	5973000	5613000	5973000	
370	5922000	6330000	5610000	5970000	5730000	5970000	
371	5943000	6327000	5607000	6087000	5727000	5967000	
372	5964000	6324000	5604000	6084000	5724000	6084000	
373	5985000	6321000	5601000	6081000	5721000	6201000	
374	5982000	6318000	5598000	6078000	5718000	6198000	
375	5979000	6315000	5595000	6075000	5715000	6195000	
376	6e+06	6312000	5592000	6192000	5712000	6192000	
377	5997000	6309000	5589000	6189000	5709000	6189000	
378	6018000	6426000	5586000	6186000	5706000	6186000	
379	6039000	6423000	5583000	6183000	5703000	6303000	
380	6036000	6420000	5580000	6180000	5700000	6300000	
381	6081000	6417000	5577000	6297000	5697000	6417000	
382	6078000	6414000	5574000	6294000	5694000	6414000	
383	6147000	6531000	5691000	6411000	5691000	6411000	
384	6144000	6528000	5688000	6408000	5688000	6408000	
385	6141000	6525000	5685000	6405000	5685000	6405000	
386	6138000	6522000	5682000	6402000	5682000	6402000	
387	6135000	6519000	5679000	6399000	5679000	6399000	
388	6132000	6516000	5676000	6396000	5676000	6396000	
389	6177000	6513000	5793000	6393000	5793000	6393000	
390	6222000	6510000	5790000	6510000	5910000	6390000	
391	6243000	6507000	5907000	6507000	5907000	6387000	
392	6264000	6504000	6024000	6504000	5904000	6384000	
393	6261000	6501000	6021000	6501000	5901000	6381000	
394	6282000	6498000	6138000	6498000	5898000	6378000	
395	6303000	6495000	6135000	6495000	5895000	6495000	
396	6348000	6492000	6132000	6492000	6012000	6612000	
397	6345000	6489000	6129000	6489000	6009000	6609000	
398	6342000	6486000	6126000	6486000	6006000	6606000	
399	6387000	6603000	6123000	6483000	6123000	6603000	
400	6384000	6600000	6120000	6480000	6120000	6600000	
401	6405000	6597000	6117000	6477000	6237000	6597000	
402	6426000	6594000	6234000	6474000	6234000	6594000	
403	6423000	6591000	6231000	6471000	6231000	6591000	
404	6444000	6588000	6228000	6468000	6348000	6588000	
405	6441000	6585000	6225000	6465000	6345000	6585000	
406	6438000	6582000	6222000	6462000	6342000	6582000	
407	6483000	6699000	6339000	6459000	6339000	6579000	
408	6504000	6696000	6336000	6456000	6336000	6696000	
409	6525000	6693000	6453000	6453000	6333000	6693000	
410	6522000	6690000	6450000	6450000	6330000	6690000	
411	6519000	6687000	6447000	6447000	6327000	6687000	
412	6540000	6684000	6444000	6444000	6324000	6804000	
413	6561000	6801000	6441000	6441000	6321000	6801000	
414	6558000	6798000	6438000	6438000	6318000	6798000	
415	6579000	6795000	6435000	6435000	6435000	6795000	
416	6576000	6792000	6432000	6432000	6432000	6792000	
417	6597000	6789000	6429000	6549000	6429000	6789000	
418	6594000	6786000	6426000	6546000	6426000	6786000	
419	6615000	6783000	6423000	6543000	6543000	6783000	
420	6636000	6780000	6420000	6540000	6660000	6780000	
421	6633000	6777000	6417000	6537000	6657000	6777000	
422	6630000	6774000	6414000	6534000	6654000	6774000	
423	6627000	6771000	6411000	6531000	6651000	6771000	
424	6624000	6768000	6408000	6528000	6648000	6768000	
425	6645000	6765000	6405000	6645000	6645000	6765000	
426	6642000	6762000	6402000	6642000	6642000	6762000	
427	6639000	6759000	6399000	6639000	6639000	6759000	
428	6636000	6756000	6396000	6636000	6636000	6756000	
429	6705000	6873000	6513000	6633000	6633000	6873000	
430	6702000	6870000	6510000	6630000	6630000	6870000	
431	6699000	6867000	6507000	6627000	6627000	6867000	
432	6720000	6864000	6504000	6624000	6624000	6984000	
433	6741000	6861000	6501000	6741000	6621000	6981000	
434	6738000	6858000	6498000	6738000	6618000	6978000	
435	6783000	6855000	6615000	6735000	6735000	6975000	
436	6780000	6852000	6612000	6732000	6732000	6972000	
437	6825000	6849000	6609000	6729000	6849000	7089000	
438	6846000	6966000	6606000	6726000	6846000	7086000	
