envios	gan_sum	g1	g2	g3	g4	g5	gan_suavizada
355	4743000	4575000	4215000	5055000	4815000	5055000	
356	4764000	4572000	4332000	5052000	4812000	5052000	
357	4785000	4569000	4329000	5049000	4929000	5049000	
358	4806000	4566000	4326000	5046000	4926000	5166000	
359	4851000	4563000	4443000	5043000	4923000	5283000	
360	4848000	4560000	4440000	5040000	4920000	5280000	
361	4845000	4557000	4437000	5037000	4917000	5277000	
362	4842000	4554000	4434000	5034000	4914000	5274000	
363	4863000	4551000	4431000	5031000	5031000	5271000	
364	4860000	4548000	4428000	5028000	5028000	5268000	
365	4881000	4545000	4545000	5025000	5025000	5265000	
366	4902000	4662000	4542000	5022000	5022000	5262000	
367	4923000	4659000	4659000	5019000	5019000	5259000	
368	4920000	4656000	4656000	5016000	5016000	5256000	
369	4941000	4653000	4653000	5013000	5133000	5253000	
370	4962000	4770000	4650000	5010000	5130000	5250000	
371	5007000	4767000	4647000	5007000	5247000	5367000	
372	5004000	4764000	4644000	5004000	5244000	5364000	
373	5025000	4761000	4761000	5001000	5241000	5361000	
374	5022000	4758000	4758000	4998000	5238000	5358000	
375	5043000	4755000	4875000	4995000	5235000	5355000	
376	5064000	4752000	4872000	5112000	5232000	5352000	
377	5109000	4869000	4989000	5109000	5229000	5349000	
378	5106000	4866000	4986000	5106000	5226000	5346000	
379	5175000	4863000	5103000	5103000	5343000	5463000	
380	5196000	4980000	5100000	5100000	5340000	5460000	
381	5241000	4977000	5097000	5097000	5457000	5577000	
382	5286000	5094000	5094000	5094000	5454000	5694000	
383	5379000	5091000	5211000	5211000	5571000	5811000	
384	5376000	5088000	5208000	5208000	5568000	5808000	
385	5373000	5085000	5205000	5205000	5565000	5805000	
386	5418000	5202000	5202000	5322000	5562000	5802000	
387	5439000	5199000	5199000	5439000	5559000	5799000	
388	5484000	5316000	5316000	5436000	5556000	5796000	
389	5481000	5313000	5313000	5433000	5553000	5793000	
390	5502000	5430000	5310000	5430000	5550000	5790000	
391	5523000	5427000	5307000	5547000	5547000	5787000	
392	5544000	5424000	5304000	5664000	5544000	5784000	
393	5565000	5541000	5301000	5661000	5541000	5781000	
394	5634000	5538000	5298000	5778000	5658000	5898000	
395	5655000	5655000	5295000	5775000	5655000	5895000	
396	5676000	5652000	5292000	5772000	5652000	6012000	
397	5673000	5649000	5289000	5769000	5649000	6009000	
398	5670000	5646000	5286000	5766000	5646000	6006000	
399	5691000	5643000	5283000	5883000	5643000	6003000	
400	5736000	5760000	5280000	5880000	5640000	6120000	
401	5757000	5757000	5397000	5877000	5637000	6117000	
402	5826000	5874000	5514000	5874000	5754000	6114000	
403	5871000	5871000	5511000	5991000	5751000	6231000	
404	5892000	5868000	5508000	6108000	5748000	6228000	
405	5913000	5865000	5505000	6105000	5745000	6345000	
406	5934000	5862000	5502000	6102000	5742000	6462000	
407	5931000	5859000	5499000	6099000	5739000	6459000	
408	5928000	5856000	5496000	6096000	5736000	6456000	
409	5949000	5853000	5613000	6093000	5733000	6453000	
410	5970000	5850000	5610000	6090000	5850000	6450000	
411	5991000	5847000	5727000	6087000	5847000	6447000	
412	6012000	5964000	5724000	6084000	5844000	6444000	
413	6009000	5961000	5721000	6081000	5841000	6441000	
414	6006000	5958000	5718000	6078000	5838000	6438000	
415	6027000	5955000	5835000	6075000	5835000	6435000	
416	6024000	5952000	5832000	6072000	5832000	6432000	
